episode,reward,steps,mastery
988,4.2331331967187,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
989,4.051663017029933,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
990,4.141177030406834,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
991,4.172801308178168,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
992,4.260080503957579,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
993,4.274809873382037,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
994,4.1847555551183175,171,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
995,3.9614415168529375,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
996,4.2410771222785115,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
997,4.308181839954341,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
998,4.273489007056924,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
999,4.13257246317662,201,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1000,4.132468406038242,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1001,4.1217821381738755,148,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1002,4.147703760233708,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1003,3.9495603568444495,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1004,4.153427673967963,80,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1005,4.089549199654721,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1006,4.014265248947777,33,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1007,4.082146591041237,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1008,4.234838848313666,129,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1009,4.063621209659322,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1010,4.260811491079221,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1011,4.135640191832499,74,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1012,4.0734724284164265,100,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1013,3.970260634055012,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1014,3.9804617752495686,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1015,4.205616479582386,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1016,4.043153150769649,121,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1017,3.997416297937161,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1018,4.172996663302183,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1019,4.232072590827011,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1020,4.101766427142138,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1021,4.1822866146962046,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1022,3.977871071803383,76,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1023,4.217981493636034,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1024,4.217892741445394,155,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1025,4.038277453220507,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1026,4.114698872029839,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1027,4.220721774653066,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1028,4.137526793910365,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1029,4.171470298612258,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1030,4.156159037588805,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1031,4.155046495207353,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1032,4.093487250617182,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1033,4.104285436413193,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1034,4.22349904270377,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1035,4.161761365513667,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1036,4.017477113689528,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1037,4.071780269697774,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1038,4.00904182359518,211,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1039,4.098833020415623,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1040,4.1243172215909,163,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1041,4.277206689045125,110,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1042,4.210857654262509,73,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1043,4.061841792493942,174,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1044,4.010865924172686,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1045,4.159667410228576,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1046,4.104403784140596,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1047,4.0935316407703795,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1048,4.119726660870947,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1049,4.0204608285333965,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1050,3.9849930754557135,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1051,4.159984934702516,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1052,3.956837045388238,29,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1053,4.133232398318069,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1054,3.9972452238202094,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1055,4.019958903161751,90,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1056,3.9473641537129875,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1057,4.217417938145809,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1058,4.204905338257959,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1059,4.1157236788378215,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1060,4.088436163871666,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1061,4.145554787665605,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1062,4.097163194406312,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1063,4.231163337553153,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1064,4.045370722068765,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1065,4.046895701851463,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1066,4.0176786185416855,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1067,3.9601218556679667,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1068,4.037309107917826,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1069,4.059916296717711,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1070,4.2143119800195565,61,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1071,4.1102283155065376,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1072,4.1283397217513995,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1073,1.0126152847449705,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1074,4.1144509614707205,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1075,4.074531682627276,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1076,4.102990778523963,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1077,4.255649899430864,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1078,4.125237385742366,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1079,4.174792402528692,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1080,4.161293909956294,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1081,4.0566920244586075,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1082,4.108418016671203,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1083,4.157903907063883,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1084,4.042171711137053,111,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1085,4.1361642707022845,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1086,4.130344505031826,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1087,4.114471460256027,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1088,4.084944285204983,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1089,4.193862150379573,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1090,1.0476955005273338,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1091,1.0233347236280679,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1092,1.0023831578029787,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1093,0.9906369028019981,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1094,4.059428851422854,140,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1095,4.2265105667160245,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1096,4.010833729946171,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1097,4.186103248168365,89,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1098,4.313146461170982,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1099,4.252175131731201,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1100,4.050398510061496,281,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1101,4.026755125404452,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1102,4.015295936005714,218,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1103,3.536133401280676,181,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1104,4.317018308232946,96,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1105,4.110282982792706,81,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1106,4.085992294445168,201,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1107,4.2553125745806035,76,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1108,4.308485677329008,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1109,4.242343297624029,72,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1110,4.331704480900953,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1111,4.174765363639745,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1112,4.373265766425175,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1113,4.214211836295727,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1114,1.1989919530024054,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1115,4.131740396541136,90,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1116,4.174166843875719,111,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1117,4.139565188792767,266,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1118,1.0967433900092147,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1119,0.9618055825427292,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1120,4.193311932214419,271,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1121,0.7110566213581478,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1122,4.292224967555375,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1123,4.105450707802083,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1124,4.178791184676811,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1125,4.145035033968452,96,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1126,4.147977482154966,138,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1127,1.0062119856331266,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1128,4.2747801022327625,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1129,3.9884168207339825,100,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1130,4.198945832109894,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1131,1.0415462569099874,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1132,4.14011830863601,146,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1133,3.893106971222733,102,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1134,4.097534964041552,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1135,4.153028478811029,158,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1136,4.212441000809486,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1137,4.263795985151956,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1138,4.310754866029311,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1139,4.331863110803534,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1140,4.275743533887725,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1141,4.2815457977470945,68,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1142,4.238490645498677,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1143,4.383659021143103,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1144,4.2721136162668705,181,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1145,4.1660813762719044,140,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1146,4.2278267328976655,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1147,4.21962556875078,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1148,4.178824505483499,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1149,4.2659953677517475,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1150,4.289753913364257,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1151,4.086289025099541,135,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1152,4.182364970560593,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1153,4.182916700805071,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1154,4.014856949025125,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1155,4.254406049125828,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1156,4.0938211853150275,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1157,4.2556814569165,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1158,4.199755392836233,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1159,4.02471490878379,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1160,4.2373960249227824,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1161,3.9949923484484318,153,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1162,4.031588220458071,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1163,4.0299184208735825,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1164,4.124936653766781,32,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1165,4.054703595224419,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1166,3.922957042226335,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1167,3.883561326985364,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1168,4.261344763883971,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1169,4.267607335410139,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1170,4.174298987208749,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1171,4.246485502293217,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1172,4.001611766625137,58,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1173,4.118238128589292,246,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1174,4.002760459459386,32,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1175,4.0951163117220855,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1176,4.175246577803046,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1177,1.1422436688288145,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1178,4.065768749176641,124,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1179,3.9903959232353374,88,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1180,4.1083272770760235,36,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1181,4.1427253412810385,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1182,4.158981833700091,128,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1183,4.15331587841356,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1184,4.1654234703324615,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1185,4.1677992698372694,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1186,4.191218580397253,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1187,4.151756194185873,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1188,1.1070131053234946,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1189,4.262616707070265,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1190,4.1614602476358415,173,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1191,4.171474697999656,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1192,4.159622936195229,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1193,4.099877289170399,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1194,4.199737378946156,129,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1195,4.22846439848363,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1196,4.032278862215753,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1197,4.2419674311968265,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1198,3.903043090261053,35,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1199,4.213601320327143,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1200,4.010479166598816,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1201,4.039056238869671,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1202,4.237477125390432,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1203,4.185565542140102,79,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1204,4.207083156678709,107,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1205,4.147261906729545,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1206,4.149863573384937,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1207,4.1895041121300896,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1208,4.215717507521913,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1209,4.00841503484844,67,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1210,4.15212279286934,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1211,4.128007658717979,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1212,4.203143508522771,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1213,4.139168470422737,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1214,3.972653098695446,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1215,4.184476956923026,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1216,4.175730741546431,64,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1217,4.202316643476661,53,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1218,4.157354198244866,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1219,4.02789423520444,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1220,4.2385754597678895,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1221,4.275186645476788,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1222,4.1494184219744055,70,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1223,4.240436746976047,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1224,4.200444197759498,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1225,4.172215859328571,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1226,4.153612210464781,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1227,3.9981954422342825,96,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1228,4.099998197121022,161,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1229,4.20910001386801,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1230,4.180296278634342,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1231,4.039211732533294,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1232,4.243140925065381,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1233,4.2218425095328715,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1234,4.4511958580696955,113,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1235,3.9781804172438573,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1236,4.018465088820085,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1237,4.171630135011219,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1238,4.1744021081278335,122,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1239,4.2462734721135345,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1240,4.2406118616811,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1241,3.9676576055513575,63,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1242,4.269130052044057,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1243,4.2675655576051215,59,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1244,1.0950251273068716,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1245,4.2421394790973865,209,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1246,1.1333787866431522,300,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1247,4.379065909444762,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1248,4.377187749603763,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1249,4.40202560020698,52,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1250,4.174026306252927,54,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1251,4.294565065977804,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1252,4.3268454214907255,51,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1253,4.301232189936854,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1254,4.279658665013267,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1255,4.323566257704806,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1256,4.381141298050352,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1257,4.146443321183324,56,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1258,4.281402171165974,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1259,4.357618806720711,41,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1260,4.3647718978929335,71,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1261,4.123597234963381,276,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1262,4.2217539653269345,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1263,4.265233946766239,46,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1264,4.3680174011853525,65,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1265,4.094075241888641,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1266,4.330403562611901,57,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1267,4.06115776028164,105,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1268,4.2851198136981115,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1269,4.280258638535452,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1270,4.248489282888476,78,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1271,4.204137242223078,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1272,4.258142980746925,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1273,4.190162095375126,37,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1274,4.164081039172015,31,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1275,4.079691981233191,43,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1276,4.1621563560140205,40,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1277,4.077337068329507,38,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1278,4.232553194138745,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1279,3.992115638247924,31,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1280,4.320947174965113,45,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1281,4.0837038201163525,30,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1282,4.268841565895127,62,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1283,4.155151198490057,94,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1284,4.301855298572628,60,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1285,4.0780405825993515,118,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1286,4.219106349279173,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1287,4.37833868595917,107,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1288,4.082060073292815,94,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1289,4.159194736526115,69,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1290,4.090770830633119,42,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1291,4.293972090561875,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1292,4.142339422417354,140,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1293,4.167076925390575,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1294,4.218440958937572,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1295,4.189982362254523,66,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1296,4.232185222949193,144,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1297,4.240523813516484,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1298,4.030642713795533,55,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1299,4.22445798125118,50,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1300,4.379574711303576,146,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1301,4.090954391658306,82,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1302,4.0079662691918205,34,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1303,4.306019011051103,47,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1304,4.188194972887868,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1305,3.93206784560025,33,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1306,4.078240877193457,49,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1307,4.120255924423691,48,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1308,4.202131450630259,44,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1309,4.007225092872978,29,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
1310,3.985802238842007,39,[0.95 0.95 0.95 0.95 0.95 0.95 0.95]
