arch,ll_mode,experience_sharing,share_mode,use_tutee,episode,reward,steps,mastery_mean,mastery_min,completed,flat_agent_reward,avg_agent_reward,hl_tutee_rate,topic_entropy_ep,n_ll_agents,share_enabled_eff,share_mode_eff,share_attempts,share_peer_samples,share_mean_peer_weight,share_eligible_peers_mean,share_selected_peers_mean,ll_reward_0,ll_reward_1,ll_reward_2,ll_reward_3,ll_reward_4,tutee_reward_total,avg_reward_per_learning_agent,avg_reward_per_topic_slot
hrl,multi,0,weighted_cka,1,496,3.1383852359780624,213.39999999999998,0.7063368558883667,0.7003673315048218,1,0.0,0.5230642059963438,0.09389671361502347,0.9895770625539833,5,0,off,0,0,0.0,0.0,0.0,0.3071915903901681,0.600758148152381,0.7103162265799764,0.7817180396928451,0.40086123508773736,0.337539996074955,0.5230642059963438,0.6276770471956126
hrl,multi,0,weighted_cka,1,497,3.077535192626935,226.74999999999997,0.7101730704307556,0.7054112553596497,1,0.0,0.5129225321044892,0.08849557522123894,0.9933999562592031,5,0,off,0,0,0.0,0.0,0.0,0.33659399572014803,0.5858775143744422,0.2506963791507295,0.7804035489326342,0.3869037712320568,0.7370599832169247,0.5129225321044892,0.6155070385253871
hrl,multi,0,weighted_cka,1,498,3.1103378613417143,224.49999999999997,0.7096218466758728,0.701405942440033,1,0.0,0.5183896435569524,0.06696428571428571,0.9912629576090014,5,0,off,0,0,0.0,0.0,0.0,0.08821690223820022,0.40540314901474617,0.7323208822193554,0.3766330914758145,0.418749634771142,1.0890142016224562,0.5183896435569524,0.6220675722683429
hrl,multi,0,weighted_cka,1,499,3.055981705534271,234.0,0.7049316167831421,0.7013387084007263,1,0.0,0.5093302842557118,0.1630901287553648,0.9869147662507731,5,0,off,0,0,0.0,0.0,0.0,0.014423814431764142,0.5757993307283612,0.6392757952259852,0.8401499520996585,0.3361882538048084,0.6501445592436939,0.5093302842557118,0.6111963411068542
hrl,multi,0,weighted_cka,1,500,3.1053874063511717,225.3,0.7030547857284546,0.7002280950546265,1,0.0,0.5175645677251953,0.07555555555555556,0.988792060587475,5,0,off,0,0,0.0,0.0,0.0,0.30122675324400183,0.4998684922632527,0.7113842892637475,0.856233322136104,0.437750153218163,0.29892439622590317,0.5175645677251953,0.6210774812702344
hrl,multi,0,weighted_cka,1,501,3.2450234812972245,188.89999999999998,0.7117564678192139,0.703392744064331,1,0.0,0.5408372468828708,0.22340425531914893,0.9943156921117975,5,0,off,0,0,0.0,0.0,0.0,0.4181115131783881,0.6106973221544175,0.66489158093906,0.8155098354183137,0.061402462031692195,0.6744107675753532,0.5408372468828708,0.649004696259445
hrl,multi,0,weighted_cka,1,502,3.067432850803406,232.39999999999998,0.7084058523178101,0.7024182677268982,1,0.0,0.5112388084672345,0.0603448275862069,0.9890529611244303,5,0,off,0,0,0.0,0.0,0.0,0.5423105042643145,0.43785143124964077,0.31938535114610556,1.1029240852249784,0.30630578916258666,0.3586556897557806,0.5112388084672345,0.6134865701606814
hrl,multi,0,weighted_cka,1,503,3.229553697308027,192.79999999999998,0.7056848406791687,0.700190007686615,1,0.0,0.5382589495513379,0.14583333333333334,0.9940913427342304,5,0,off,0,0,0.0,0.0,0.0,0.08426178459450595,-0.008534680871220286,0.7263926221700384,0.9608537609037011,0.378454359109688,1.0881258514013141,0.5382589495513379,0.6459107394616055
hrl,multi,0,weighted_cka,1,504,3.084231309704761,229.45000000000002,0.7051893472671509,0.7037202715873718,1,0.0,0.5140385516174603,0.06986899563318777,0.9904865322778689,5,0,off,0,0,0.0,0.0,0.0,0.4484935778921352,0.508918663624674,0.5948691015676594,0.8350738661289214,0.3690544561602291,0.3278216443311423,0.5140385516174603,0.6168462619409523
hrl,multi,0,weighted_cka,1,505,3.144595549943862,210.65,0.7044722437858582,0.7001956105232239,1,0.0,0.5240992583239771,0.07142857142857142,0.9879763103179878,5,0,off,0,0,0.0,0.0,0.0,0.33497257973032535,0.5250135125159284,0.725185935944115,0.7930297403987496,0.4437382741263135,0.32265550722843034,0.5240992583239771,0.6289191099887724
hrl,multi,0,weighted_cka,1,506,3.0927590872143385,226.4,0.7070538997650146,0.7019410729408264,1,0.0,0.5154598478690565,0.061946902654867256,0.9900912542699596,5,0,off,0,0,0.0,0.0,0.0,0.4264278069075661,0.6873819050383753,0.41480231725249894,1.268784103764221,0.39406374637281977,-0.09870079212114218,0.5154598478690565,0.6185518174428678
hrl,multi,0,weighted_cka,1,507,3.1673211169924462,202.74999999999997,0.7105967402458191,0.7049344182014465,1,0.0,0.5278868528320744,0.13861386138613863,0.9927707804872111,5,0,off,0,0,0.0,0.0,0.0,0.42536984367761754,0.510361963400035,0.305583663580939,0.8102764125652611,0.012282783414062432,1.1034464503545314,0.5278868528320744,0.6334642233984893
hrl,multi,0,weighted_cka,1,508,3.206921127790561,190.89999999999998,0.7061378955841064,0.7015621662139893,1,0.0,0.5344868546317602,0.18421052631578946,0.9930380283358857,5,0,off,0,0,0.0,0.0,0.0,0.007239669988397451,0.2596718584061599,0.23653304853057477,1.2309938878100364,0.3856450007164384,1.0868376623389542,0.5344868546317602,0.6413842255581121
hrl,multi,0,weighted_cka,1,509,3.030218670261825,238.39999999999998,0.7016313672065735,0.7002664804458618,1,0.0,0.5050364450436375,0.06302521008403361,0.9894803174896889,5,0,off,0,0,0.0,0.0,0.0,0.4528287239337804,0.37386440503550683,0.739834092051722,1.176404232976958,-0.048850407720136116,0.3361376239839941,0.5050364450436375,0.606043734052365
hrl,multi,0,weighted_cka,1,510,3.0925252215529375,219.65,0.7076747417449951,0.7007251977920532,1,0.0,0.5154208702588229,0.0639269406392694,0.9907188913521635,5,0,off,0,0,0.0,0.0,0.0,0.47440305749606326,0.4694202970244513,0.19062943401699872,1.2016752142067997,0.39861953967809666,0.3577776791305281,0.5154208702588229,0.6185050443105875
hrl,multi,0,weighted_cka,1,511,3.140556529428256,216.75,0.708410382270813,0.7017006874084473,1,0.0,0.5234260882380427,0.125,0.9889092199105097,5,0,off,0,0,0.0,0.0,0.0,0.09668416457233242,0.6065685500940307,0.44987550206179716,0.9361815868187695,-0.058499718237813914,1.1097464441191405,0.5234260882380427,0.6281113058856512
hrl,multi,0,weighted_cka,1,512,3.175422367596704,205.55,0.7087883949279785,0.7012847065925598,1,0.0,0.5292370612661174,0.1073170731707317,0.9786644573341484,5,0,off,0,0,0.0,0.0,0.0,0.2720355564344208,0.25218724057637143,0.7423049971535801,0.7934440188976004,0.4011531008479505,0.7142974536867812,0.5292370612661174,0.6350844735193408
hrl,multi,0,weighted_cka,1,513,3.1461108462689396,213.3,0.7049667835235596,0.7002142667770386,1,0.0,0.52435180771149,0.07981220657276995,0.9889366754237118,5,0,off,0,0,0.0,0.0,0.0,0.4981613324396893,0.43587357120557757,0.574869037043536,0.9186340870074927,0.3692696362378191,0.3493031823348254,0.52435180771149,0.629222169253788
hrl,multi,0,weighted_cka,1,514,3.0854336612248074,227.5,0.7081024050712585,0.7045709490776062,1,0.0,0.514238943537468,0.07048458149779736,0.9871578768837921,5,0,off,0,0,0.0,0.0,0.0,0.45371654118178395,0.9930457230693067,0.526294311695732,0.41322171522118145,0.36067698345350796,0.33847838660329577,0.514238943537468,0.6170867322449616
hrl,multi,0,weighted_cka,1,515,3.021886182414309,241.24999999999997,0.7137225866317749,0.7057785391807556,1,0.0,0.5036476970690514,0.1375,0.9903904478723533,5,0,off,0,0,0.0,0.0,0.0,-0.05227475814468931,0.4478317711018024,0.10703923391492554,0.362128499560058,0.6971305805929005,1.460030855389312,0.5036476970690514,0.6043772364828618
hrl,multi,0,weighted_cka,1,516,3.1500326875746705,211.2,0.7052608728408813,0.7025399804115295,1,0.0,0.5250054479291119,0.07109004739336493,0.9791794232650175,5,0,off,0,0,0.0,0.0,0.0,0.42938966403715295,0.4889899118833708,0.728961189725669,0.8031293649580329,0.33844818242150354,0.36111437454894185,0.5250054479291119,0.6300065375149343
hrl,multi,0,weighted_cka,1,517,3.196440026769856,199.65,0.706947922706604,0.7010051608085632,1,0.0,0.5327400044616427,0.09045226130653267,0.9863527116773895,5,0,off,0,0,0.0,0.0,0.0,0.3823206380342598,0.5078239534810126,0.7612833980880677,0.837482299901545,0.38506072619731996,0.3224690110676514,0.5327400044616427,0.6392880053539713
hrl,multi,0,weighted_cka,1,518,3.268823822647158,182.75,0.7115303874015808,0.7054571509361267,1,0.0,0.544803970441193,0.24861878453038674,0.9980989148614638,5,0,off,0,0,0.0,0.0,0.0,0.028111506867222427,0.5226070136272464,0.1510546856704167,0.3931257409043609,0.741565510937944,1.4323593646399677,0.544803970441193,0.6537647645294316
hrl,multi,0,weighted_cka,1,519,3.0453165683164936,234.7,0.7089094519615173,0.7029865384101868,1,0.0,0.5075527613860823,0.10256410256410256,0.9772123183201257,5,0,off,0,0,0.0,0.0,0.0,0.4480079322441887,0.40301666278728215,0.33867851197533305,0.7942061729095875,-0.06623289104102163,1.1276401794411242,0.5075527613860823,0.6090633136632988
hrl,multi,0,weighted_cka,1,520,3.1397459248780555,212.64999999999998,0.7043888568878174,0.701758861541748,1,0.0,0.523290987479676,0.10377358490566038,0.9899628925794614,5,0,off,0,0,0.0,0.0,0.0,0.37959517352003597,0.5848491653928357,0.7577873098943382,0.7625632047997787,0.33564579747780215,0.3193052737932652,0.523290987479676,0.6279491849756111
hrl,multi,0,weighted_cka,1,521,3.184672257141733,199.75,0.7067891955375671,0.7013387084007263,1,0.0,0.5307787095236222,0.1306532663316583,0.988377144877554,5,0,off,0,0,0.0,0.0,0.0,0.015349779866315614,0.13233085674259915,0.6821899182829073,1.2735112374424933,0.38527757574256966,0.6960128890648484,0.5307787095236222,0.6369344514283466
hrl,multi,0,weighted_cka,1,522,2.8500464262362106,286.54999999999995,0.7064164280891418,0.701262354850769,1,0.0,0.47500773770603516,0.06993006993006994,0.9581931386171081,5,0,off,0,0,0.0,0.0,0.0,0.44476618064194906,0.06792430980909536,0.25171076199450154,1.2355283825118093,0.5626296972982453,0.28748709398061034,0.47500773770603516,0.5700092852472423
hrl,multi,0,weighted_cka,1,523,3.143841754864244,210.65,0.7077622413635254,0.7000581622123718,1,0.0,0.5239736258107074,0.09047619047619047,0.9970198475866351,5,0,off,0,0,0.0,0.0,0.0,0.3970966969096043,0.6006932335961609,0.536117964652978,0.9214123039655386,0.37658719172696137,0.3119343640130013,0.5239736258107074,0.6287683509728489
hrl,multi,0,weighted_cka,1,524,3.1305137599034922,217.25,0.7029894590377808,0.7005972862243652,1,0.0,0.5217522933172488,0.059907834101382486,0.9908338148454533,5,0,off,0,0,0.0,0.0,0.0,0.3178255646801553,0.544890643536113,0.6254319853642955,1.3737588090859352,0.3864138973307562,-0.11780714009376245,0.5217522933172488,0.6261027519806985
hrl,multi,0,weighted_cka,1,525,3.0622605843371002,233.45,0.7020599246025085,0.7000301480293274,1,0.0,0.5103767640561835,0.055793991416309016,0.9880458054879642,5,0,off,0,0,0.0,0.0,0.0,0.37493557620607304,0.5057686550617216,0.4956093984628095,1.3816132251881061,0.41089401922572855,-0.10656028980733828,0.5103767640561835,0.6124521168674202
hrl,multi,0,weighted_cka,1,526,3.078971882703681,227.3,0.701400637626648,0.7002316117286682,1,0.0,0.5131619804506136,0.06167400881057269,0.9808504094113394,5,0,off,0,0,0.0,0.0,0.0,0.31889468697831025,0.21185082851722825,0.6749804857580456,1.185609737966908,0.3647586959388717,0.3228774475443177,0.5131619804506136,0.6157943765407363
hrl,multi,0,weighted_cka,1,527,3.189914218224056,203.94999999999996,0.7095096707344055,0.7046254873275757,1,0.0,0.5316523697040093,0.15763546798029557,0.9855970061145742,5,0,off,0,0,0.0,0.0,0.0,0.10632863052286101,0.4440003700373635,0.5653047302067279,0.965398073375225,0.09723844635393464,1.0116439677279443,0.5316523697040093,0.6379828436448112
hrl,multi,0,weighted_cka,1,528,3.1751549251313427,208.2,0.7052111625671387,0.7008951306343079,1,0.0,0.5291924875218905,0.1346153846153846,0.994087619287953,5,0,off,0,0,0.0,0.0,0.0,0.4051933318377123,0.6333451736464047,0.5251144960029049,0.9278521875087171,0.37744890833512174,0.3062008278004824,0.5291924875218905,0.6350309850262686
hrl,multi,0,weighted_cka,1,529,3.1198416390319728,222.7,0.7030596137046814,0.7017249464988708,1,0.0,0.5199736065053289,0.10810810810810811,0.9808806856798039,5,0,off,0,0,0.0,0.0,0.0,0.3008999558894574,0.6065519581101834,0.2719676535539328,0.8812485028952359,0.3642747225000293,0.6948988460831343,0.5199736065053289,0.6239683278063947
hrl,multi,0,weighted_cka,1,530,3.1520391089558855,207.7,0.7037973999977112,0.701253354549408,1,0.0,0.5253398514926476,0.20772946859903382,0.9774735465288777,5,0,off,0,0,0.0,0.0,0.0,0.5298259013181085,0.07998517557047302,0.31170865003764625,0.8816815246045588,0.39194349121263067,0.9568943662124685,0.5253398514926476,0.630407821791177
hrl,multi,0,weighted_cka,1,531,3.132796167138701,215.5,0.7074841856956482,0.7000682950019836,1,0.0,0.522132694523117,0.12093023255813953,0.9798574504403756,5,0,off,0,0,0.0,0.0,0.0,0.33614871087376375,0.5400889635126803,0.2800497586391866,0.899304040598683,0.3855742147001437,0.6916304788142442,0.522132694523117,0.6265592334277403
hrl,multi,0,weighted_cka,1,532,2.9657929303054686,257.5,0.7071634531021118,0.7033988237380981,1,0.0,0.49429882171757816,0.042801556420233464,0.9773497131428401,5,0,off,0,0,0.0,0.0,0.0,0.3042977628693915,0.5064018367165698,0.5241236028875572,0.8795574159919051,0.41766676781250844,0.3337455440275371,0.49429882171757816,0.5931585860610938
hrl,multi,0,weighted_cka,1,533,3.0656177173203334,233.4,0.7068642973899841,0.7009822726249695,1,0.0,0.5109362862200556,0.05150214592274678,0.9741734348167611,5,0,off,0,0,0.0,0.0,0.0,0.3240890157319953,0.6062580258678644,0.5753138405903445,0.7946778824012726,0.4003607622916278,0.36491819043722934,0.5109362862200556,0.6131235434640667
hrl,multi,0,weighted_cka,1,534,2.9952793359721874,248.1,0.7021475434303284,0.7005996108055115,1,0.0,0.49921322266203133,0.0846774193548387,0.9873106006830769,5,0,off,0,0,0.0,0.0,0.0,0.3699315168969332,0.4998578747364225,0.5791851294237712,1.2887146576084194,0.42148734033944113,-0.16389718303279957,0.49921322266203133,0.5990558671944376
hrl,multi,0,weighted_cka,1,535,3.1052768409908897,220.1,0.7018402814865112,0.7001301646232605,1,0.0,0.5175461401651483,0.06363636363636363,0.9872530025766757,5,0,off,0,0,0.0,0.0,0.0,0.4241103984284417,0.48675206137233895,0.6304334058105013,1.3095483593177049,0.34723363479506214,-0.09280101873315874,0.5175461401651483,0.6210553681981781
hrl,multi,0,weighted_cka,1,536,3.183169675322877,205.2,0.7066033482551575,0.7010942101478577,1,0.0,0.5305282792204796,0.11219512195121951,0.9923779866045213,5,0,off,0,0,0.0,0.0,0.0,0.42414902615611194,0.7393558015440648,0.48582684527710074,1.2629823248405008,0.42706867153503103,-0.15621299402993177,0.5305282792204796,0.6366339350645756
hrl,multi,0,weighted_cka,1,537,3.099281437978648,228.4,0.7059774398803711,0.7028557658195496,1,0.0,0.5165469063297747,0.07017543859649122,0.9942623855042968,5,0,off,0,0,0.0,0.0,0.0,0.481170499964617,0.6244171667410409,0.4780066818320191,0.848119205508381,0.3720087675768881,0.29555911635570226,0.5165469063297747,0.6198562875957296
hrl,multi,0,weighted_cka,1,538,3.0504307866945677,236.35,0.7054994702339172,0.7015469074249268,1,0.0,0.5084051311157614,0.046610169491525424,0.9805229562670624,5,0,off,0,0,0.0,0.0,0.0,0.5552685367872471,0.4899964949246495,0.39462762562793785,1.3612425750158725,0.33062987615400913,-0.08133432181514802,0.5084051311157614,0.6100861573389136
hrl,multi,0,weighted_cka,1,539,3.2273611023312427,195.95,0.7064391374588013,0.7003726959228516,1,0.0,0.5378935170552072,0.1794871794871795,0.995331103572556,5,0,off,0,0,0.0,0.0,0.0,0.3616146817775443,0.25963241988141084,0.6448756128605454,1.305017119269818,0.4585078775631263,0.1977133909787982,0.5378935170552072,0.6454722204662485
hrl,multi,0,weighted_cka,1,540,3.2123850330184993,201.14999999999998,0.7069966197013855,0.7014226913452148,1,0.0,0.5353975055030832,0.26,0.9896850206770175,5,0,off,0,0,0.0,0.0,0.0,0.5220794935494194,0.43749056297562483,0.30955708813667293,0.8024012684272601,0.08117847143486134,1.059678148494661,0.5353975055030832,0.6424770066036999
hrl,multi,0,weighted_cka,1,541,3.2115391770381474,195.1,0.7097897529602051,0.7007179856300354,1,0.0,0.5352565295063579,0.13917525773195877,0.9957924683570095,5,0,off,0,0,0.0,0.0,0.0,0.02318960032763419,0.5997240401027956,0.4064788317834026,0.9072832115693017,0.5421337102691176,0.7327297829858958,0.5352565295063579,0.6423078354076295
hrl,multi,0,weighted_cka,1,542,3.1228073521231763,216.2,0.708070695400238,0.7022824287414551,1,0.0,0.5204678920205295,0.07407407407407407,0.995226386662496,5,0,off,0,0,0.0,0.0,0.0,0.5679919929369351,0.33607771111331014,0.5066542783586773,0.9226302673965692,0.4331228529477956,0.35633024936988944,0.5204678920205295,0.6245614704246354
hrl,multi,0,weighted_cka,1,543,3.0647886259961346,233.35,0.7026166319847107,0.7011095881462097,1,0.0,0.5107981043326891,0.06437768240343347,0.9894689231341549,5,0,off,0,0,0.0,0.0,0.0,0.37837875455717224,0.4858461037730156,0.5925404540283342,0.9400916229393332,0.3867938273741746,0.28113786332410523,0.5107981043326891,0.612957725199227
hrl,multi,0,weighted_cka,1,544,3.0767949083856965,228.2,0.7080755829811096,0.7009590268135071,1,0.0,0.5127991513976161,0.043859649122807015,0.9871806198223442,5,0,off,0,0,0.0,0.0,0.0,0.43765704125340543,0.4970654786701051,0.5421178967698942,0.9075977123528718,-0.04321479999844463,0.7355715793378651,0.5127991513976161,0.6153589816771394
hrl,multi,0,weighted_cka,1,545,3.038058619459106,242.4,0.7086609601974487,0.7029188871383667,1,0.0,0.5063431032431844,0.045454545454545456,0.9816242100628267,5,0,off,0,0,0.0,0.0,0.0,0.3715100397705681,0.4298686872514371,0.6027854895928174,0.9046450879033654,0.3876421585677307,0.3416071563731879,0.5063431032431844,0.6076117238918213
hrl,multi,0,weighted_cka,1,546,2.989003439583228,251.5,0.7063533663749695,0.7013567686080933,1,0.0,0.4981672399305381,0.0796812749003984,0.9813628787879121,5,0,off,0,0,0.0,0.0,0.0,0.3367728864450472,0.5325858241328195,0.6308807669496163,0.8672742063105106,0.35676799286082667,0.2647217628844082,0.4981672399305381,0.5978006879166456
hrl,multi,0,weighted_cka,1,547,3.1482004448036522,214.5,0.7070167064666748,0.7001437544822693,1,0.0,0.5247000741339422,0.09813084112149532,0.9787412112461278,5,0,off,0,0,0.0,0.0,0.0,0.5357314164960988,0.3662383508938,0.13829722134210165,0.9577766973786055,0.4729338724901898,0.6772228862028569,0.5247000741339422,0.6296400889607305
hrl,multi,0,weighted_cka,1,548,3.197218669493833,200.64999999999998,0.7033983469009399,0.7013086080551147,1,0.0,0.5328697782489722,0.14,0.9918442034908925,5,0,off,0,0,0.0,0.0,0.0,0.05179985892365213,0.495333884481748,0.5770483710896223,0.9700847325157373,0.40902798039605825,0.6939238420870155,0.5328697782489722,0.6394437338987666
hrl,multi,0,weighted_cka,1,549,3.0675753295883554,230.35,0.706454873085022,0.7016318440437317,1,0.0,0.5112625549313926,0.05217391304347826,0.9724686092405512,5,0,off,0,0,0.0,0.0,0.0,0.47321349445357896,0.40354855631342057,0.5733416362803326,0.9202667343635111,0.36283517809479954,0.3343697300827131,0.5112625549313926,0.6135150659176711
hrl,multi,0,weighted_cka,1,550,3.061208967333804,236.25,0.7075420618057251,0.7002003788948059,1,0.0,0.510201494555634,0.046610169491525424,0.9860807572741974,5,0,off,0,0,0.0,0.0,0.0,-0.06236493318362049,0.38335587171732904,0.6505371560419443,1.287385405540466,0.47143505032849486,0.33086041688919066,0.510201494555634,0.6122417934667609
hrl,multi,0,weighted_cka,1,551,3.1434147977207196,213.70000000000002,0.7073606252670288,0.703605055809021,1,0.0,0.5239024662867866,0.0892018779342723,0.9703669796821913,5,0,off,0,0,0.0,0.0,0.0,0.1558815342306623,0.5520790431890635,0.13283452037535604,0.8765525098927318,0.32633380634122283,1.0997333836916834,0.5239024662867866,0.6286829595441439
hrl,multi,0,weighted_cka,1,552,3.184429930440257,200.64999999999998,0.7088422775268555,0.7029684782028198,1,0.0,0.5307383217400429,0.115,0.9936582685128511,5,0,off,0,0,0.0,0.0,0.0,0.5408530129785648,0.07394706029072397,0.5290216024782711,1.3537887703273443,0.40553198368436993,0.281287500680983,0.5307383217400429,0.6368859860880514
hrl,multi,0,weighted_cka,1,553,3.1015495873869505,223.0,0.7043619155883789,0.7002003192901611,1,0.0,0.5169249312311585,0.11261261261261261,0.9893930270328789,5,0,off,0,0,0.0,0.0,0.0,0.4389041812668145,0.6068925238484516,0.10645682427016423,1.3163148645143954,0.38612779693078475,0.24685339655634014,0.5169249312311585,0.6203099174773901
hrl,multi,0,weighted_cka,1,554,2.9658557374202212,254.35,0.7041907906532288,0.7011091709136963,1,0.0,0.49430928957003695,0.031496062992125984,0.9960380994839361,5,0,off,0,0,0.0,0.0,0.0,0.47841021157091,0.5977291048814585,0.3968531634863465,0.7033748532141324,0.4106148182614705,0.3788735860059038,0.49430928957003695,0.5931711474840443
hrl,multi,0,weighted_cka,1,555,3.10232592479732,223.2,0.705539882183075,0.7004420757293701,1,0.0,0.5170543207995534,0.08071748878923767,0.9789691011048401,5,0,off,0,0,0.0,0.0,0.0,0.5400008318099424,0.46657916222349727,0.46887737173802446,1.232450194045319,0.4728358539710752,-0.07841748899053785,0.5170543207995534,0.6204651849594641
hrl,multi,0,weighted_cka,1,556,3.01695677371752,247.29999999999998,0.7040491700172424,0.7001455426216125,1,0.0,0.50282612895292,0.02834008097165992,0.9942444480608423,5,0,off,0,0,0.0,0.0,0.0,0.28382244887540575,0.49833597301889665,0.5261663855248188,1.2794502105410208,0.4686186022732871,-0.03943684651590884,0.50282612895292,0.603391354743504
hrl,multi,0,weighted_cka,1,557,3.1542756082457046,208.0,0.7056147456169128,0.7006034255027771,1,0.0,0.5257126013742841,0.13043478260869565,0.9740410237009463,5,0,off,0,0,0.0,0.0,0.0,0.5421332159552256,0.4868300069526593,0.14645359357632692,0.9042054292093962,0.33572547744253817,0.7389278851095586,0.5257126013742841,0.6308551216491409
hrl,multi,0,weighted_cka,1,558,3.045438094925377,234.2,0.7054657936096191,0.7001749277114868,1,0.0,0.5075730158208963,0.04700854700854701,0.9877258319920934,5,0,off,0,0,0.0,0.0,0.0,0.3781666801779064,0.3886072344471467,0.38326430009686,0.9412267451174556,0.6258973882945719,0.3282757467914373,0.5075730158208963,0.6090876189850756
hrl,multi,0,weighted_cka,1,559,3.074449629244015,229.25,0.7055691480636597,0.7000381350517273,1,0.0,0.5124082715406693,0.048034934497816595,0.9903250974792207,5,0,off,0,0,0.0,0.0,0.0,0.4709690099836733,0.42273474357323704,0.3985405329177155,1.2507420990485696,0.4970183649861718,0.03444487873464823,0.5124082715406693,0.6148899258488031
hrl,multi,0,weighted_cka,1,560,3.1075721596121544,232.29999999999998,0.7061588764190674,0.7011812329292297,1,0.0,0.5179286932686925,0.07327586206896551,0.9947606480967619,5,0,off,0,0,0.0,0.0,0.0,0.42635303952917447,0.4890981346322222,0.49579748161789017,1.3068095954768357,0.5017634096257387,-0.11224950126970656,0.5179286932686925,0.6215144319224309
hrl,multi,0,weighted_cka,1,561,3.0673655976749044,230.39999999999998,0.7079368829727173,0.7022461295127869,1,0.0,0.5112275996124841,0.06956521739130435,0.9793164133064297,5,0,off,0,0,0.0,0.0,0.0,-0.026029228668194314,0.3099489307610783,0.41009005913251884,1.1378093237481077,0.47576764500861446,0.7597788676927797,0.5112275996124841,0.613473119534981
hrl,multi,0,weighted_cka,1,562,2.348684768332747,300.6,0.6743201017379761,0.5552528500556946,0,0.0,0.3914474613887913,0.07666666666666666,0.891281238231177,5,0,off,0,0,0.0,0.0,0.0,0.03512563969241447,0.11635008056176588,0.1589052100773875,1.264833093760302,0.47077436437125997,0.30269637986961745,0.3914474613887913,0.46973695366654955
hrl,multi,0,weighted_cka,1,563,3.0740376472501714,229.39999999999998,0.7065457701683044,0.7045422196388245,1,0.0,0.5123396078750286,0.03056768558951965,0.9873016674406191,5,0,off,0,0,0.0,0.0,0.0,0.40452906672941746,0.47081998313870266,0.4835753563703037,0.8180646596094592,0.5347919649462273,0.36225661645606155,0.5123396078750286,0.6148075294500344
hrl,multi,0,weighted_cka,1,564,3.0527566356580524,232.0,0.7054358720779419,0.7018025517463684,1,0.0,0.5087927726096755,0.01293103448275862,0.998487884336375,5,0,off,0,0,0.0,0.0,0.0,0.5130971708896103,0.3698204846203443,0.39252382148944875,1.2458196457877673,0.550057511148785,-0.018561998277902603,0.5087927726096755,0.6105513271316105
hrl,multi,0,weighted_cka,1,565,3.08981443311377,223.54999999999998,0.7048044204711914,0.7026475667953491,1,0.0,0.5149690721856284,0.11210762331838565,0.9851598724860653,5,0,off,0,0,0.0,0.0,0.0,0.5594862442539014,0.4114396119302254,0.09876768891513343,1.2695587075492365,0.4274928494039921,0.3230693310612812,0.5149690721856284,0.617962886622754
hrl,multi,0,weighted_cka,1,566,3.1503183948732203,212.2,0.7045749425888062,0.7028942704200745,1,0.0,0.5250530658122035,0.0660377358490566,0.9857898889272037,5,0,off,0,0,0.0,0.0,0.0,0.36029573866073034,0.508293189745047,0.56290544394101,0.9677451316546648,0.4183419194358865,0.3327369714358821,0.5250530658122035,0.6300636789746441
hrl,multi,0,weighted_cka,1,567,3.097624184390419,222.45,0.707416832447052,0.7045255899429321,1,0.0,0.5162706973984033,0.17117117117117117,0.9799953965416162,5,0,off,0,0,0.0,0.0,0.0,0.5089851479608513,0.5226875796727836,0.48005456540337754,0.9590801586601883,0.4103981277678975,0.2164186049253213,0.5162706973984033,0.6195248368780839
hrl,multi,0,weighted_cka,1,568,3.1803632737797907,213.2,0.7073551416397095,0.7021369934082031,1,0.0,0.5300605456299652,0.051643192488262914,0.9848391715245127,5,0,off,0,0,0.0,0.0,0.0,0.41245589090301643,0.5079215466673485,0.5469300423214444,1.0242761771976947,0.3945286412017885,0.29425097548849877,0.5300605456299652,0.6360726547559582
hrl,multi,0,weighted_cka,1,569,2.9603039283077743,255.1,0.7034159898757935,0.7003116011619568,1,0.0,0.4933839880512958,0.0196078431372549,0.9939298385066733,5,0,off,0,0,0.0,0.0,0.0,0.46959133153612476,0.4205418599671683,0.3605435616503236,1.1769930975474123,0.5211801442537688,0.011453933352977036,0.4933839880512958,0.592060785661555
hrl,multi,0,weighted_cka,1,570,3.1338364690634295,211.3,0.7051998376846313,0.7019068598747253,1,0.0,0.5223060781772383,0.08056872037914692,0.9935185059697794,5,0,off,0,0,0.0,0.0,0.0,0.3528031770528177,0.49070858447067434,0.5440986849348991,0.8602889701742678,0.5446265547042711,0.34131049772649996,0.5223060781772383,0.626767293812686
hrl,multi,0,weighted_cka,1,571,3.1343654848544995,211.7,0.7070208787918091,0.704220712184906,1,0.0,0.5223942474757499,0.14691943127962084,0.9801760083414031,5,0,off,0,0,0.0,0.0,0.0,0.5190148788761287,0.4790868885274976,0.2223039361238479,1.2364762101452795,0.39468422975290735,0.2827993414288386,0.5223942474757499,0.6268730969708999
hrl,multi,0,weighted_cka,1,572,2.9761880186093235,263.29999999999995,0.710394024848938,0.7020875215530396,1,0.0,0.49603133643488734,0.057034220532319393,0.9411002135112931,5,0,off,0,0,0.0,0.0,0.0,0.3711305419926066,0.47363065373990676,0.2642922075941094,0.9619603344239294,0.18924516362229937,0.7159291172364727,0.49603133643488734,0.5952376037218647
